Date,Address,Latitude,Longitude,Coordinates,Number of Mosquitoes
12/8/11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",2
12/8/11,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",1
12/8/11,"1300 North Laramie Avenue, Chicago, IL 60651, USA",41.904194,-87.756155,"-87.756155,41.904194",14
12/8/11,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",2
12/8/11,"1700 North Ashland Avenue, Chicago, IL 60622, USA",41.912563,-87.668055,"-87.668055,41.912563",6
12/8/11,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",1
12/8/11,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",23
12/8/11,"1700 West Addison Street, Chicago, IL 60613, USA",41.947227,-87.671457,"-87.671457,41.947227",1
12/8/11,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",8
12/8/11,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",1
12/8/11,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",1
12/8/11,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",10
12/8/11,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",3
12/8/11,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",3
12/8/11,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",3
12/8/11,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",4
12/8/11,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",2
12/8/11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",6
12/8/11,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",3
12/8/11,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",8
12/8/11,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",3
12/8/11,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",1
12/8/11,"4000 South Dearborn Street, Chicago, IL 60609, USA",41.821582,-87.627796,"-87.627796,41.821582",1
12/8/11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",14
12/8/11,"4200 West 65th Street, Chicago, IL 60621, USA",41.776428,-87.627096,"-87.627096,41.776428",13
12/8/11,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",7
12/8/11,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",26
12/8/11,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",38
12/8/11,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",41.973845,-87.805059,"-87.805059,41.973845",7
12/8/11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",51
12/8/11,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",17
12/8/11,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",1
12/8/11,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",1
12/8/11,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",2
12/8/11,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",3
12/8/11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",3
12/8/11,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",18
12/8/11,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",9
12/8/11,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",1
12/8/11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",1
12/8/11,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",1
12/8/11,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",1
12/8/11,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",2
12/8/11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",7
12/8/11,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",4
12/8/11,"East 91st Place, Chicago, IL, USA",41.728495,-87.600963,"-87.600963,41.728495",10
12/8/11,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",65
12/8/11,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",246
12/8/11,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",5
12/8/11,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",2
12/8/11,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",65
12/8/11,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",16
12/8/11,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",15
12/8/11,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",16
12/8/11,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",8
12/8/11,"West Garfield Boulevard, Chicago, IL, USA",41.793818,-87.654234,"-87.654234,41.793818",17
19/8/11,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",32
19/8/11,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",11
19/8/11,"1100 North Artesian Avenue, Chicago, IL 60622, USA",41.903002,-87.688267,"-87.688267,41.903002",3
19/8/11,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",7
19/8/11,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",9
19/8/11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",1
19/8/11,"1300 North Laramie Avenue, Chicago, IL 60651, USA",41.904194,-87.756155,"-87.756155,41.904194",22
19/8/11,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",2
19/8/11,"1700 North Ashland Avenue, Chicago, IL 60622, USA",41.912563,-87.668055,"-87.668055,41.912563",5
19/8/11,"1700 West Addison Street, Chicago, IL 60613, USA",41.947227,-87.671457,"-87.671457,41.947227",1
19/8/11,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",14
19/8/11,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",4
19/8/11,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",5
19/8/11,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",7
19/8/11,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",2
19/8/11,"3000 West 18th Street, Chicago, IL 60608, USA",41.857402,-87.694991,"-87.694991,41.857402",2
19/8/11,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",2
19/8/11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",2
19/8/11,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",41.948167,-87.730698,"-87.730698,41.948167",2
19/8/11,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",3
19/8/11,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",2
19/8/11,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",5
19/8/11,"4000 South Dearborn Street, Chicago, IL 60609, USA",41.821582,-87.627796,"-87.627796,41.821582",1
19/8/11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",1
19/8/11,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",6
19/8/11,"4200 West 65th Street, Chicago, IL 60621, USA",41.776428,-87.627096,"-87.627096,41.776428",2
19/8/11,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",6
19/8/11,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",19
19/8/11,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",12
19/8/11,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",15
19/8/11,"5100 West 72nd Street, Chicago, IL 60638, USA",41.763733,-87.742302,"-87.742302,41.763733",3
19/8/11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",37
19/8/11,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",8
19/8/11,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",4
19/8/11,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",2
19/8/11,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",1
19/8/11,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",2
19/8/11,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",41.994679,-87.770899,"-87.770899,41.994679",10
19/8/11,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",8
19/8/11,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",41.778748,-87.586427,"-87.586427,41.778748",3
19/8/11,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",7
19/8/11,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",18
19/8/11,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",1
19/8/11,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",3
19/8/11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",4
19/8/11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",1
19/8/11,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",7
19/8/11,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",3
19/8/11,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",1
19/8/11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",5
19/8/11,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",2
19/8/11,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",12
19/8/11,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",217
19/8/11,"South Cottage Grove Avenue, Chicago, IL, USA",41.750498,-87.605294,"-87.605294,41.750498",1
19/8/11,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",6
19/8/11,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",3
19/8/11,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",1
19/8/11,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",1
19/8/11,"West Garfield Boulevard, Chicago, IL, USA",41.793818,-87.654234,"-87.654234,41.793818",13
26/8/11,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",5
26/8/11,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",1
26/8/11,"1100 North Artesian Avenue, Chicago, IL 60622, USA",41.903002,-87.688267,"-87.688267,41.903002",12
26/8/11,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",3
26/8/11,"1100 South California Avenue, Chicago, IL 60612, USA",41.868142,-87.696269,"-87.696269,41.868142",1
26/8/11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",41.896282,-87.655232,"-87.655232,41.896282",7
26/8/11,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",42.010412,-87.66214,"-87.66214,42.010412",3
26/8/11,"1300 North Laramie Avenue, Chicago, IL 60651, USA",41.904194,-87.756155,"-87.756155,41.904194",5
26/8/11,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",41.906638,-87.701431,"-87.701431,41.906638",3
26/8/11,"1700 North Ashland Avenue, Chicago, IL 60622, USA",41.912563,-87.668055,"-87.668055,41.912563",3
26/8/11,"1700 North Pulaski Road, Chicago, IL 60639, USA",41.911824,-87.726737,"-87.726737,41.911824",2
26/8/11,"1700 West 95th Street, Chicago, IL 60643, USA",41.720848,-87.666014,"-87.666014,41.720848",17
26/8/11,"2200 North Cannon Drive, Chicago, IL 60614, USA",41.921965,-87.632085,"-87.632085,41.921965",1
26/8/11,"2200 West 51st Street, Chicago, IL 60609, USA",41.801179,-87.679447,"-87.679447,41.801179",3
26/8/11,"2200 West 69th Street, Chicago, IL 60636, USA",41.768388,-87.678649,"-87.678649,41.768388",1
26/8/11,"2400 East 105th Street, Chicago, IL 60617, USA",41.704572,-87.565666,"-87.565666,41.704572",5
26/8/11,"2500 South Millard Avenue, Chicago, IL 60623, USA",41.846075,-87.716277,"-87.716277,41.846075",1
26/8/11,"2500 West Grand Avenue, Chicago, IL 60654, USA",41.891118,-87.654491,"-87.654491,41.891118",5
26/8/11,"2800 North Francisco Avenue, Chicago, IL 60618, USA",41.932094,-87.700117,"-87.700117,41.932094",3
26/8/11,"3300 West 104th Street, Chicago, IL 60655, USA",41.704336,-87.703736,"-87.703736,41.704336",1
26/8/11,"3500 West 116th Street, Chicago, IL 60655, USA",41.682587,-87.707973,"-87.707973,41.682587",3
26/8/11,"3500 West 51st Street, Chicago, IL 60632, USA",41.800737,-87.71188,"-87.71188,41.800737",2
26/8/11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",41.944869,-87.832763,"-87.832763,41.944869",6
26/8/11,"3700 118th Street, Chicago, IL 60617, USA",41.680946,-87.535198,"-87.535198,41.680946",2
26/8/11,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",41.948167,-87.730698,"-87.730698,41.948167",1
26/8/11,"3700 South Pulaski Road, Chicago, IL 60623, USA",41.82561,-87.726549,"-87.726549,41.82561",1
26/8/11,"3900 North Springfield Avenue, Chicago, IL 60618, USA",41.951866,-87.725057,"-87.725057,41.951866",2
26/8/11,"3900 South Ashland Avenue, Chicago, IL 60609, USA",41.822536,-87.666343,"-87.666343,41.822536",1
26/8/11,"4000 East 130th Street, Chicago, IL 60633, USA",41.659112,-87.538693,"-87.538693,41.659112",6
26/8/11,"4000 South Dearborn Street, Chicago, IL 60609, USA",41.821582,-87.627796,"-87.627796,41.821582",1
26/8/11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41.95469,-87.800991,"-87.800991,41.95469",39
26/8/11,"4200 West 127th Street, Alsip, IL 60803, USA",41.662014,-87.724608,"-87.724608,41.662014",2
26/8/11,"4200 West 65th Street, Chicago, IL 60621, USA",41.776428,-87.627096,"-87.627096,41.776428",6
26/8/11,"4500 North Campbell Avenue, Chicago, IL 60625, USA",41.963976,-87.69181,"-87.69181,41.963976",2
26/8/11,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",41.964242,-87.757639,"-87.757639,41.964242",14
26/8/11,"4800 West Montana Street, Chicago, IL 60639, USA",41.925198,-87.746381,"-87.746381,41.925198",6
26/8/11,"5000 South Central Avenue, Chicago, IL 60638, USA",41.801498,-87.763416,"-87.763416,41.801498",14
26/8/11,"5000 South Union Avenue, Chicago, IL 60609, USA",41.803423,-87.642984,"-87.642984,41.803423",3
26/8/11,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",41.973845,-87.805059,"-87.805059,41.973845",5
26/8/11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",41.798697,-87.736812,"-87.736812,41.798697",61
26/8/11,"5800 North Pulaski Road, Chicago, IL 60646, USA",41.984809,-87.728492,"-87.728492,41.984809",17
26/8/11,"5800 North Ridge Avenue, Chicago, IL 60660, USA",41.98728,-87.666066,"-87.666066,41.98728",1
26/8/11,"5800 North Western Avenue, Chicago, IL 60659, USA",41.986921,-87.689778,"-87.689778,41.986921",1
26/8/11,"6000 West Montrose Avenue, Chicago, IL 60634, USA",41.960616,-87.777189,"-87.777189,41.960616",1
26/8/11,"6100 North Lemont Avenue, Chicago, IL 60646, USA",41.991429,-87.747113,"-87.747113,41.991429",3
26/8/11,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",41.923738,-87.785288,"-87.785288,41.923738",1
26/8/11,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",41.994679,-87.770899,"-87.770899,41.994679",3
26/8/11,"6300 West 64th Street, Chicago, IL 60638, USA",41.776156,-87.778927,"-87.778927,41.776156",1
26/8/11,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",41.77166,-87.703047,"-87.703047,41.77166",2
26/8/11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",42.008314,-87.777921,"-87.777921,42.008314",8
26/8/11,"7000 West Armitage Avenue, Chicago, IL 60707, USA",41.916265,-87.800515,"-87.800515,41.916265",19
26/8/11,"7100 North Harlem Avenue, Chicago, IL 60631, USA",42.009876,-87.807277,"-87.807277,42.009876",3
26/8/11,"7100 South South Shore Drive, Chicago, IL 60649, USA",41.766202,-87.562889,"-87.562889,41.766202",1
26/8/11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",41.754676,-87.612922,"-87.612922,41.754676",2
26/8/11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",41.754292,-87.590773,"-87.590773,41.754292",2
26/8/11,"8200 South Kostner Avenue, Chicago, IL 60652, USA",41.743402,-87.731435,"-87.731435,41.743402",3
26/8/11,"8900 South Carpenter Street, Chicago, IL 60620, USA",41.732984,-87.649642,"-87.649642,41.732984",5
26/8/11,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",41.733643,-87.55551,"-87.55551,41.733643",3
26/8/11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",41.778297,-87.752411,"-87.752411,41.778297",2
26/8/11,"Chicago, IL, USA",41.878114,-87.629798,"-87.629798,41.878114",3
26/8/11,"East 91st Place, Chicago, IL, USA",41.728495,-87.600963,"-87.600963,41.728495",1
26/8/11,"Ohare Court, Bensenville, IL 60106, USA",41.957799,-87.930995,"-87.930995,41.957799",16
26/8/11,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",41.974689,-87.890615,"-87.890615,41.974689",79
26/8/11,"South Brandon Avenue, Chicago, IL 60617, USA",41.740641,-87.546587,"-87.546587,41.740641",1
26/8/11,"South Doty Avenue, Chicago, IL, USA",41.673408,-87.599862,"-87.599862,41.673408",5
26/8/11,"South Stony Island Avenue, Chicago, IL, USA",41.726465,-87.585413,"-87.585413,41.726465",17
26/8/11,"South Torrence Avenue, Chicago, IL, USA",41.678618,-87.559308,"-87.559308,41.678618",1
26/8/11,"South Vincennes Avenue, Chicago, IL, USA",41.723195,-87.64997,"-87.64997,41.723195",1
26/8/11,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",41.868077,-87.666901,"-87.666901,41.868077",10
26/8/11,"West Garfield Boulevard, Chicago, IL, USA",41.793818,-87.654234,"-87.654234,41.793818",19
1/9/11,"1000 East 67th Street, Chicago, IL 60637, USA",41.773215,-87.60088,"-87.60088,41.773215",1
1/9/11,"1000 North Central Park Avenue, Chicago, IL 60651, USA",41.89923,-87.716788,"-87.716788,41.89923",12
1/9/11,"1100 Roosevelt Road, Chicago, IL 60608, USA",41.867108,-87.654224,"-87.654224,41.867108",1
